ID_Pedido,Data,Produto,Categoria,Quantidade,Preco_Unitario,Regiao,Vendedor,Total_Venda,data_venda,valor_total,ano,mes,mes_nome,dia_semana,trimestre
1401,2025-05-30,Smartphone,Eletrônicos,1,1500.0,Leste,Carlos,1500.0,2025-05-30,1500.0,2025,5,May,Friday,2
1944,2025-05-30,Smartphone,Eletrônicos,2,1500.0,Leste,Ana,3000.0,2025-05-30,3000.0,2025,5,May,Friday,2
1017,2025-05-30,Teclado,Acessórios,4,150.0,Norte,Carlos,600.0,2025-05-30,600.0,2025,5,May,Friday,2
1255,2025-05-31,Smartphone,Eletrônicos,1,1500.0,Sul,Ana,1500.0,2025-05-31,1500.0,2025,5,May,Saturday,2
1365,2025-05-31,Tablet,Eletrônicos,2,1200.0,Leste,Carlos,2400.0,2025-05-31,2400.0,2025,5,May,Saturday,2
1549,2025-05-31,Headset,Acessórios,1,250.0,Norte,Eduardo,250.0,2025-05-31,250.0,2025,5,May,Saturday,2
1825,2025-05-31,Teclado,Acessórios,2,150.0,Sul,Ana,300.0,2025-05-31,300.0,2025,5,May,Saturday,2
1583,2025-05-31,Laptop,Informática,4,3500.0,Norte,Ana,14000.0,2025-05-31,14000.0,2025,5,May,Saturday,2
1548,2025-06-01,Monitor,Informática,2,800.0,Leste,Carlos,1600.0,2025-06-01,1600.0,2025,6,June,Sunday,2
1190,2025-06-01,Headset,Acessórios,4,250.0,Norte,Ana,1000.0,2025-06-01,1000.0,2025,6,June,Sunday,2
1505,2025-06-01,Smartphone,Eletrônicos,4,1500.0,Norte,Carlos,6000.0,2025-06-01,6000.0,2025,6,June,Sunday,2
1015,2025-06-01,Smartphone,Eletrônicos,1,1500.0,Oeste,Eduardo,1500.0,2025-06-01,1500.0,2025,6,June,Sunday,2
1955,2025-06-01,Teclado,Acessórios,1,150.0,Centro-Oeste,Eduardo,150.0,2025-06-01,150.0,2025,6,June,Sunday,2
1277,2025-06-01,Smartphone,Eletrônicos,4,1500.0,Oeste,Carlos,6000.0,2025-06-01,6000.0,2025,6,June,Sunday,2
1290,2025-06-02,Monitor,Informática,2,800.0,Sul,Daniela,1600.0,2025-06-02,1600.0,2025,6,June,Monday,2
1396,2025-06-02,Smartphone,Eletrônicos,1,1500.0,Sul,Ana,1500.0,2025-06-02,1500.0,2025,6,June,Monday,2
1767,2025-06-03,Teclado,Acessórios,3,150.0,Sul,Daniela,450.0,2025-06-03,450.0,2025,6,June,Tuesday,2
1891,2025-06-03,Tablet,Eletrônicos,1,1200.0,Norte,Eduardo,1200.0,2025-06-03,1200.0,2025,6,June,Tuesday,2
1464,2025-06-03,Tablet,Eletrônicos,4,1200.0,Oeste,Daniela,4800.0,2025-06-03,4800.0,2025,6,June,Tuesday,2
1367,2025-06-04,Headset,Acessórios,2,250.0,Leste,Ana,500.0,2025-06-04,500.0,2025,6,June,Wednesday,2
1836,2025-06-04,Laptop,Informática,4,3500.0,Oeste,Ana,14000.0,2025-06-04,14000.0,2025,6,June,Wednesday,2
1687,2025-06-05,Headset,Acessórios,3,250.0,Centro-Oeste,Ana,750.0,2025-06-05,750.0,2025,6,June,Thursday,2
1092,2025-06-06,Tablet,Eletrônicos,2,1200.0,Oeste,Ana,2400.0,2025-06-06,2400.0,2025,6,June,Friday,2
1310,2025-06-07,Headset,Acessórios,2,250.0,Oeste,Carlos,500.0,2025-06-07,500.0,2025,6,June,Saturday,2
1430,2025-06-07,Monitor,Informática,1,800.0,Oeste,Carlos,800.0,2025-06-07,800.0,2025,6,June,Saturday,2
1333,2025-06-07,Laptop,Informática,3,3500.0,Norte,Bruno,10500.0,2025-06-07,10500.0,2025,6,June,Saturday,2
1659,2025-06-09,Teclado,Acessórios,4,150.0,Oeste,Carlos,600.0,2025-06-09,600.0,2025,6,June,Monday,2
1192,2025-06-09,Mouse,Acessórios,3,80.0,Oeste,Daniela,240.0,2025-06-09,240.0,2025,6,June,Monday,2
1269,2025-06-09,Mouse,Acessórios,3,80.0,Oeste,Eduardo,240.0,2025-06-09,240.0,2025,6,June,Monday,2
1838,2025-06-09,Teclado,Acessórios,2,150.0,Norte,Carlos,300.0,2025-06-09,300.0,2025,6,June,Monday,2
1503,2025-06-09,Smartphone,Eletrônicos,3,1500.0,Leste,Ana,4500.0,2025-06-09,4500.0,2025,6,June,Monday,2
1153,2025-06-09,Mouse,Acessórios,4,80.0,Centro-Oeste,Eduardo,320.0,2025-06-09,320.0,2025,6,June,Monday,2
1219,2025-06-09,Headset,Acessórios,3,250.0,Sul,Daniela,750.0,2025-06-09,750.0,2025,6,June,Monday,2
1349,2025-06-10,Headset,Acessórios,1,250.0,Norte,Daniela,250.0,2025-06-10,250.0,2025,6,June,Tuesday,2
1298,2025-06-10,Smartphone,Eletrônicos,3,1500.0,Oeste,Bruno,4500.0,2025-06-10,4500.0,2025,6,June,Tuesday,2
1280,2025-06-10,Mouse,Acessórios,4,80.0,Oeste,Ana,320.0,2025-06-10,320.0,2025,6,June,Tuesday,2
1024,2025-06-10,Headset,Acessórios,2,250.0,Leste,Bruno,500.0,2025-06-10,500.0,2025,6,June,Tuesday,2
1769,2025-06-11,Teclado,Acessórios,1,150.0,Leste,Daniela,150.0,2025-06-11,150.0,2025,6,June,Wednesday,2
1072,2025-06-11,Smartphone,Eletrônicos,2,1500.0,Norte,Eduardo,3000.0,2025-06-11,3000.0,2025,6,June,Wednesday,2
1295,2025-06-12,Tablet,Eletrônicos,2,1200.0,Centro-Oeste,Carlos,2400.0,2025-06-12,2400.0,2025,6,June,Thursday,2
1594,2025-06-12,Teclado,Acessórios,4,150.0,Oeste,Eduardo,600.0,2025-06-12,600.0,2025,6,June,Thursday,2
1507,2025-06-12,Tablet,Eletrônicos,1,1200.0,Oeste,Bruno,1200.0,2025-06-12,1200.0,2025,6,June,Thursday,2
1105,2025-06-12,Mouse,Acessórios,4,80.0,Norte,Bruno,320.0,2025-06-12,320.0,2025,6,June,Thursday,2
1540,2025-06-13,Smartphone,Eletrônicos,2,1500.0,Norte,Eduardo,3000.0,2025-06-13,3000.0,2025,6,June,Friday,2
1691,2025-06-13,Monitor,Informática,2,800.0,Centro-Oeste,Eduardo,1600.0,2025-06-13,1600.0,2025,6,June,Friday,2
1669,2025-06-13,Monitor,Informática,2,800.0,Centro-Oeste,Eduardo,1600.0,2025-06-13,1600.0,2025,6,June,Friday,2
1750,2025-06-14,Monitor,Informática,2,800.0,Centro-Oeste,Eduardo,1600.0,2025-06-14,1600.0,2025,6,June,Saturday,2
1616,2025-06-14,Tablet,Eletrônicos,4,1200.0,Oeste,Daniela,4800.0,2025-06-14,4800.0,2025,6,June,Saturday,2
1185,2025-06-14,Teclado,Acessórios,1,150.0,Centro-Oeste,Ana,150.0,2025-06-14,150.0,2025,6,June,Saturday,2
1800,2025-06-15,Headset,Acessórios,2,250.0,Centro-Oeste,Eduardo,500.0,2025-06-15,500.0,2025,6,June,Sunday,2
1047,2025-06-16,Smartphone,Eletrônicos,2,1500.0,Sul,Bruno,3000.0,2025-06-16,3000.0,2025,6,June,Monday,2
1633,2025-06-16,Teclado,Acessórios,4,150.0,Norte,Bruno,600.0,2025-06-16,600.0,2025,6,June,Monday,2
1609,2025-06-17,Smartphone,Eletrônicos,4,1500.0,Norte,Bruno,6000.0,2025-06-17,6000.0,2025,6,June,Tuesday,2
1514,2025-06-17,Teclado,Acessórios,4,150.0,Leste,Eduardo,600.0,2025-06-17,600.0,2025,6,June,Tuesday,2
1297,2025-06-18,Monitor,Informática,1,800.0,Leste,Ana,800.0,2025-06-18,800.0,2025,6,June,Wednesday,2
1407,2025-06-19,Mouse,Acessórios,3,80.0,Oeste,Carlos,240.0,2025-06-19,240.0,2025,6,June,Thursday,2
1160,2025-06-19,Monitor,Informática,4,800.0,Oeste,Bruno,3200.0,2025-06-19,3200.0,2025,6,June,Thursday,2
1845,2025-06-19,Smartphone,Eletrônicos,4,1500.0,Oeste,Eduardo,6000.0,2025-06-19,6000.0,2025,6,June,Thursday,2
1032,2025-06-19,Monitor,Informática,4,800.0,Centro-Oeste,Eduardo,3200.0,2025-06-19,3200.0,2025,6,June,Thursday,2
1374,2025-06-19,Teclado,Acessórios,4,150.0,Oeste,Carlos,600.0,2025-06-19,600.0,2025,6,June,Thursday,2
1610,2025-06-19,Teclado,Acessórios,2,150.0,Leste,Eduardo,300.0,2025-06-19,300.0,2025,6,June,Thursday,2
1149,2025-06-20,Monitor,Informática,1,800.0,Sul,Ana,800.0,2025-06-20,800.0,2025,6,June,Friday,2
1189,2025-06-21,Tablet,Eletrônicos,2,1200.0,Oeste,Ana,2400.0,2025-06-21,2400.0,2025,6,June,Saturday,2
1217,2025-06-21,Smartphone,Eletrônicos,2,1500.0,Norte,Daniela,3000.0,2025-06-21,3000.0,2025,6,June,Saturday,2
1121,2025-06-21,Smartphone,Eletrônicos,4,1500.0,Centro-Oeste,Daniela,6000.0,2025-06-21,6000.0,2025,6,June,Saturday,2
1331,2025-06-21,Monitor,Informática,2,800.0,Centro-Oeste,Daniela,1600.0,2025-06-21,1600.0,2025,6,June,Saturday,2
1658,2025-06-22,Mouse,Acessórios,2,80.0,Oeste,Daniela,160.0,2025-06-22,160.0,2025,6,June,Sunday,2
1383,2025-06-22,Monitor,Informática,2,800.0,Sul,Daniela,1600.0,2025-06-22,1600.0,2025,6,June,Sunday,2
1758,2025-06-22,Laptop,Informática,4,3500.0,Sul,Ana,14000.0,2025-06-22,14000.0,2025,6,June,Sunday,2
1640,2025-06-22,Smartphone,Eletrônicos,2,1500.0,Leste,Daniela,3000.0,2025-06-22,3000.0,2025,6,June,Sunday,2
1979,2025-06-22,Monitor,Informática,1,800.0,Leste,Bruno,800.0,2025-06-22,800.0,2025,6,June,Sunday,2
1660,2025-06-22,Smartphone,Eletrônicos,4,1500.0,Norte,Daniela,6000.0,2025-06-22,6000.0,2025,6,June,Sunday,2
1607,2025-06-23,Teclado,Acessórios,1,150.0,Oeste,Ana,150.0,2025-06-23,150.0,2025,6,June,Monday,2
1360,2025-06-23,Laptop,Informática,2,3500.0,Sul,Daniela,7000.0,2025-06-23,7000.0,2025,6,June,Monday,2
1036,2025-06-24,Tablet,Eletrônicos,1,1200.0,Centro-Oeste,Bruno,1200.0,2025-06-24,1200.0,2025,6,June,Tuesday,2
1307,2025-06-25,Laptop,Informática,3,3500.0,Leste,Eduardo,10500.0,2025-06-25,10500.0,2025,6,June,Wednesday,2
1372,2025-06-25,Monitor,Informática,4,800.0,Sul,Daniela,3200.0,2025-06-25,3200.0,2025,6,June,Wednesday,2
1728,2025-06-26,Tablet,Eletrônicos,4,1200.0,Sul,Carlos,4800.0,2025-06-26,4800.0,2025,6,June,Thursday,2
1737,2025-06-26,Mouse,Acessórios,3,80.0,Centro-Oeste,Bruno,240.0,2025-06-26,240.0,2025,6,June,Thursday,2
1544,2025-06-26,Mouse,Acessórios,3,80.0,Leste,Carlos,240.0,2025-06-26,240.0,2025,6,June,Thursday,2
1568,2025-06-26,Headset,Acessórios,2,250.0,Leste,Carlos,500.0,2025-06-26,500.0,2025,6,June,Thursday,2
1506,2025-06-27,Teclado,Acessórios,1,150.0,Oeste,Ana,150.0,2025-06-27,150.0,2025,6,June,Friday,2
1696,2025-06-27,Tablet,Eletrônicos,3,1200.0,Sul,Carlos,3600.0,2025-06-27,3600.0,2025,6,June,Friday,2
1138,2025-06-28,Laptop,Informática,3,3500.0,Centro-Oeste,Daniela,10500.0,2025-06-28,10500.0,2025,6,June,Saturday,2
1509,2025-06-28,Smartphone,Eletrônicos,3,1500.0,Leste,Ana,4500.0,2025-06-28,4500.0,2025,6,June,Saturday,2
1880,2025-06-29,Monitor,Informática,2,800.0,Norte,Bruno,1600.0,2025-06-29,1600.0,2025,6,June,Sunday,2
1490,2025-06-29,Tablet,Eletrônicos,1,1200.0,Leste,Ana,1200.0,2025-06-29,1200.0,2025,6,June,Sunday,2
1936,2025-06-29,Laptop,Informática,2,3500.0,Norte,Bruno,7000.0,2025-06-29,7000.0,2025,6,June,Sunday,2
1195,2025-06-29,Laptop,Informática,2,3500.0,Centro-Oeste,Carlos,7000.0,2025-06-29,7000.0,2025,6,June,Sunday,2
1406,2025-06-29,Tablet,Eletrônicos,1,1200.0,Norte,Carlos,1200.0,2025-06-29,1200.0,2025,6,June,Sunday,2
1342,2025-06-30,Teclado,Acessórios,3,150.0,Centro-Oeste,Ana,450.0,2025-06-30,450.0,2025,6,June,Monday,2
1588,2025-06-30,Tablet,Eletrônicos,1,1200.0,Centro-Oeste,Eduardo,1200.0,2025-06-30,1200.0,2025,6,June,Monday,2
1632,2025-07-01,Smartphone,Eletrônicos,2,1500.0,Norte,Carlos,3000.0,2025-07-01,3000.0,2025,7,July,Tuesday,3
1554,2025-07-02,Laptop,Informática,4,3500.0,Leste,Carlos,14000.0,2025-07-02,14000.0,2025,7,July,Wednesday,3
1826,2025-07-02,Monitor,Informática,4,800.0,Centro-Oeste,Ana,3200.0,2025-07-02,3200.0,2025,7,July,Wednesday,3
1831,2025-07-03,Tablet,Eletrônicos,2,1200.0,Oeste,Eduardo,2400.0,2025-07-03,2400.0,2025,7,July,Thursday,3
1224,2025-07-03,Mouse,Acessórios,2,80.0,Leste,Bruno,160.0,2025-07-03,160.0,2025,7,July,Thursday,3
1810,2025-07-03,Tablet,Eletrônicos,2,1200.0,Leste,Carlos,2400.0,2025-07-03,2400.0,2025,7,July,Thursday,3
1467,2025-07-04,Teclado,Acessórios,4,150.0,Leste,Eduardo,600.0,2025-07-04,600.0,2025,7,July,Friday,3
1694,2025-07-05,Mouse,Acessórios,2,80.0,Sul,Bruno,160.0,2025-07-05,160.0,2025,7,July,Saturday,3
1397,2025-07-05,Mouse,Acessórios,1,80.0,Leste,Eduardo,80.0,2025-07-05,80.0,2025,7,July,Saturday,3
1590,2025-07-05,Monitor,Informática,2,800.0,Centro-Oeste,Ana,1600.0,2025-07-05,1600.0,2025,7,July,Saturday,3
1155,2025-07-06,Headset,Acessórios,1,250.0,Leste,Eduardo,250.0,2025-07-06,250.0,2025,7,July,Sunday,3
1566,2025-07-06,Headset,Acessórios,3,250.0,Oeste,Ana,750.0,2025-07-06,750.0,2025,7,July,Sunday,3
1205,2025-07-06,Tablet,Eletrônicos,2,1200.0,Oeste,Eduardo,2400.0,2025-07-06,2400.0,2025,7,July,Sunday,3
1237,2025-07-06,Mouse,Acessórios,4,80.0,Sul,Carlos,320.0,2025-07-06,320.0,2025,7,July,Sunday,3
1893,2025-07-06,Headset,Acessórios,2,250.0,Oeste,Ana,500.0,2025-07-06,500.0,2025,7,July,Sunday,3
1345,2025-07-07,Headset,Acessórios,1,250.0,Sul,Daniela,250.0,2025-07-07,250.0,2025,7,July,Monday,3
1090,2025-07-07,Tablet,Eletrônicos,2,1200.0,Norte,Eduardo,2400.0,2025-07-07,2400.0,2025,7,July,Monday,3
1033,2025-07-07,Laptop,Informática,1,3500.0,Oeste,Daniela,3500.0,2025-07-07,3500.0,2025,7,July,Monday,3
1457,2025-07-08,Monitor,Informática,2,800.0,Centro-Oeste,Daniela,1600.0,2025-07-08,1600.0,2025,7,July,Tuesday,3
1006,2025-07-08,Laptop,Informática,1,3500.0,Sul,Bruno,3500.0,2025-07-08,3500.0,2025,7,July,Tuesday,3
1550,2025-07-09,Tablet,Eletrônicos,2,1200.0,Oeste,Ana,2400.0,2025-07-09,2400.0,2025,7,July,Wednesday,3
1080,2025-07-09,Headset,Acessórios,2,250.0,Sul,Bruno,500.0,2025-07-09,500.0,2025,7,July,Wednesday,3
1399,2025-07-09,Laptop,Informática,1,3500.0,Centro-Oeste,Eduardo,3500.0,2025-07-09,3500.0,2025,7,July,Wednesday,3
1651,2025-07-09,Tablet,Eletrônicos,4,1200.0,Oeste,Carlos,4800.0,2025-07-09,4800.0,2025,7,July,Wednesday,3
1174,2025-07-09,Teclado,Acessórios,2,150.0,Leste,Ana,300.0,2025-07-09,300.0,2025,7,July,Wednesday,3
1035,2025-07-09,Teclado,Acessórios,1,150.0,Centro-Oeste,Carlos,150.0,2025-07-09,150.0,2025,7,July,Wednesday,3
1069,2025-07-10,Tablet,Eletrônicos,3,1200.0,Oeste,Daniela,3600.0,2025-07-10,3600.0,2025,7,July,Thursday,3
1347,2025-07-10,Headset,Acessórios,3,250.0,Norte,Eduardo,750.0,2025-07-10,750.0,2025,7,July,Thursday,3
1652,2025-07-10,Teclado,Acessórios,2,150.0,Norte,Carlos,300.0,2025-07-10,300.0,2025,7,July,Thursday,3
1905,2025-07-11,Headset,Acessórios,1,250.0,Norte,Carlos,250.0,2025-07-11,250.0,2025,7,July,Friday,3
1022,2025-07-11,Headset,Acessórios,4,250.0,Centro-Oeste,Ana,1000.0,2025-07-11,1000.0,2025,7,July,Friday,3
1542,2025-07-11,Teclado,Acessórios,1,150.0,Sul,Carlos,150.0,2025-07-11,150.0,2025,7,July,Friday,3
1458,2025-07-11,Mouse,Acessórios,2,80.0,Oeste,Carlos,160.0,2025-07-11,160.0,2025,7,July,Friday,3
1702,2025-07-11,Smartphone,Eletrônicos,2,1500.0,Oeste,Ana,3000.0,2025-07-11,3000.0,2025,7,July,Friday,3
1328,2025-07-11,Tablet,Eletrônicos,2,1200.0,Centro-Oeste,Bruno,2400.0,2025-07-11,2400.0,2025,7,July,Friday,3
1788,2025-07-11,Monitor,Informática,3,800.0,Leste,Bruno,2400.0,2025-07-11,2400.0,2025,7,July,Friday,3
1293,2025-07-13,Mouse,Acessórios,1,80.0,Oeste,Ana,80.0,2025-07-13,80.0,2025,7,July,Sunday,3
1975,2025-07-13,Headset,Acessórios,1,250.0,Oeste,Eduardo,250.0,2025-07-13,250.0,2025,7,July,Sunday,3
1613,2025-07-13,Mouse,Acessórios,1,80.0,Centro-Oeste,Bruno,80.0,2025-07-13,80.0,2025,7,July,Sunday,3
1833,2025-07-14,Smartphone,Eletrônicos,1,1500.0,Leste,Ana,1500.0,2025-07-14,1500.0,2025,7,July,Monday,3
1835,2025-07-14,Headset,Acessórios,1,250.0,Sul,Bruno,250.0,2025-07-14,250.0,2025,7,July,Monday,3
1304,2025-07-14,Laptop,Informática,1,3500.0,Oeste,Carlos,3500.0,2025-07-14,3500.0,2025,7,July,Monday,3
1418,2025-07-15,Laptop,Informática,2,3500.0,Centro-Oeste,Eduardo,7000.0,2025-07-15,7000.0,2025,7,July,Tuesday,3
1533,2025-07-15,Smartphone,Eletrônicos,2,1500.0,Sul,Carlos,3000.0,2025-07-15,3000.0,2025,7,July,Tuesday,3
1743,2025-07-16,Tablet,Eletrônicos,4,1200.0,Norte,Bruno,4800.0,2025-07-16,4800.0,2025,7,July,Wednesday,3
1713,2025-07-16,Headset,Acessórios,1,250.0,Oeste,Carlos,250.0,2025-07-16,250.0,2025,7,July,Wednesday,3
1231,2025-07-17,Smartphone,Eletrônicos,3,1500.0,Oeste,Daniela,4500.0,2025-07-17,4500.0,2025,7,July,Thursday,3
1220,2025-07-17,Monitor,Informática,1,800.0,Oeste,Bruno,800.0,2025-07-17,800.0,2025,7,July,Thursday,3
1946,2025-07-17,Laptop,Informática,1,3500.0,Centro-Oeste,Eduardo,3500.0,2025-07-17,3500.0,2025,7,July,Thursday,3
1182,2025-07-17,Smartphone,Eletrônicos,3,1500.0,Leste,Eduardo,4500.0,2025-07-17,4500.0,2025,7,July,Thursday,3
1247,2025-07-18,Tablet,Eletrônicos,2,1200.0,Norte,Ana,2400.0,2025-07-18,2400.0,2025,7,July,Friday,3
1112,2025-07-20,Smartphone,Eletrônicos,3,1500.0,Oeste,Carlos,4500.0,2025-07-20,4500.0,2025,7,July,Sunday,3
1704,2025-07-20,Smartphone,Eletrônicos,2,1500.0,Sul,Daniela,3000.0,2025-07-20,3000.0,2025,7,July,Sunday,3
1235,2025-07-20,Tablet,Eletrônicos,1,1200.0,Leste,Ana,1200.0,2025-07-20,1200.0,2025,7,July,Sunday,3
1073,2025-07-21,Headset,Acessórios,4,250.0,Sul,Carlos,1000.0,2025-07-21,1000.0,2025,7,July,Monday,3
1751,2025-07-21,Laptop,Informática,2,3500.0,Centro-Oeste,Carlos,7000.0,2025-07-21,7000.0,2025,7,July,Monday,3
1635,2025-07-21,Teclado,Acessórios,3,150.0,Norte,Bruno,450.0,2025-07-21,450.0,2025,7,July,Monday,3
1908,2025-07-21,Teclado,Acessórios,2,150.0,Sul,Eduardo,300.0,2025-07-21,300.0,2025,7,July,Monday,3
1223,2025-07-22,Tablet,Eletrônicos,3,1200.0,Oeste,Daniela,3600.0,2025-07-22,3600.0,2025,7,July,Tuesday,3
1977,2025-07-22,Mouse,Acessórios,4,80.0,Norte,Daniela,320.0,2025-07-22,320.0,2025,7,July,Tuesday,3
1666,2025-07-22,Headset,Acessórios,4,250.0,Leste,Bruno,1000.0,2025-07-22,1000.0,2025,7,July,Tuesday,3
1474,2025-07-23,Tablet,Eletrônicos,2,1200.0,Leste,Ana,2400.0,2025-07-23,2400.0,2025,7,July,Wednesday,3
1759,2025-07-24,Monitor,Informática,4,800.0,Oeste,Bruno,3200.0,2025-07-24,3200.0,2025,7,July,Thursday,3
1818,2025-07-24,Headset,Acessórios,1,250.0,Leste,Eduardo,250.0,2025-07-24,250.0,2025,7,July,Thursday,3
1574,2025-07-25,Teclado,Acessórios,1,150.0,Oeste,Daniela,150.0,2025-07-25,150.0,2025,7,July,Friday,3
1060,2025-07-25,Mouse,Acessórios,3,80.0,Oeste,Ana,240.0,2025-07-25,240.0,2025,7,July,Friday,3
1881,2025-07-26,Teclado,Acessórios,2,150.0,Leste,Bruno,300.0,2025-07-26,300.0,2025,7,July,Saturday,3
1782,2025-07-26,Tablet,Eletrônicos,3,1200.0,Centro-Oeste,Eduardo,3600.0,2025-07-26,3600.0,2025,7,July,Saturday,3
1134,2025-07-26,Headset,Acessórios,3,250.0,Leste,Bruno,750.0,2025-07-26,750.0,2025,7,July,Saturday,3
1296,2025-07-27,Headset,Acessórios,1,250.0,Oeste,Eduardo,250.0,2025-07-27,250.0,2025,7,July,Sunday,3
1083,2025-07-27,Mouse,Acessórios,3,80.0,Oeste,Daniela,240.0,2025-07-27,240.0,2025,7,July,Sunday,3
1275,2025-07-27,Mouse,Acessórios,1,80.0,Norte,Daniela,80.0,2025-07-27,80.0,2025,7,July,Sunday,3
1705,2025-07-31,Smartphone,Eletrônicos,4,1500.0,Sul,Eduardo,6000.0,2025-07-31,6000.0,2025,7,July,Thursday,3
1918,2025-07-31,Tablet,Eletrônicos,3,1200.0,Oeste,Ana,3600.0,2025-07-31,3600.0,2025,7,July,Thursday,3
1986,2025-07-31,Mouse,Acessórios,4,80.0,Leste,Carlos,320.0,2025-07-31,320.0,2025,7,July,Thursday,3
1665,2025-08-01,Smartphone,Eletrônicos,1,1500.0,Sul,Carlos,1500.0,2025-08-01,1500.0,2025,8,August,Friday,3
1082,2025-08-01,Laptop,Informática,3,3500.0,Centro-Oeste,Ana,10500.0,2025-08-01,10500.0,2025,8,August,Friday,3
1123,2025-08-02,Mouse,Acessórios,4,80.0,Oeste,Ana,320.0,2025-08-02,320.0,2025,8,August,Saturday,3
1885,2025-08-02,Tablet,Eletrônicos,3,1200.0,Sul,Bruno,3600.0,2025-08-02,3600.0,2025,8,August,Saturday,3
1864,2025-08-02,Smartphone,Eletrônicos,4,1500.0,Oeste,Bruno,6000.0,2025-08-02,6000.0,2025,8,August,Saturday,3
1525,2025-08-03,Tablet,Eletrônicos,2,1200.0,Centro-Oeste,Ana,2400.0,2025-08-03,2400.0,2025,8,August,Sunday,3
1078,2025-08-03,Smartphone,Eletrônicos,2,1500.0,Oeste,Ana,3000.0,2025-08-03,3000.0,2025,8,August,Sunday,3
1010,2025-08-03,Monitor,Informática,4,800.0,Norte,Eduardo,3200.0,2025-08-03,3200.0,2025,8,August,Sunday,3
1393,2025-08-03,Smartphone,Eletrônicos,4,1500.0,Oeste,Ana,6000.0,2025-08-03,6000.0,2025,8,August,Sunday,3
1595,2025-08-03,Tablet,Eletrônicos,3,1200.0,Norte,Carlos,3600.0,2025-08-03,3600.0,2025,8,August,Sunday,3
1889,2025-08-04,Headset,Acessórios,2,250.0,Oeste,Eduardo,500.0,2025-08-04,500.0,2025,8,August,Monday,3
1118,2025-08-04,Teclado,Acessórios,3,150.0,Centro-Oeste,Bruno,450.0,2025-08-04,450.0,2025,8,August,Monday,3
1624,2025-08-05,Laptop,Informática,2,3500.0,Oeste,Carlos,7000.0,2025-08-05,7000.0,2025,8,August,Tuesday,3
1733,2025-08-05,Headset,Acessórios,2,250.0,Oeste,Ana,500.0,2025-08-05,500.0,2025,8,August,Tuesday,3
1088,2025-08-05,Mouse,Acessórios,4,80.0,Sul,Eduardo,320.0,2025-08-05,320.0,2025,8,August,Tuesday,3
1557,2025-08-05,Headset,Acessórios,2,250.0,Oeste,Carlos,500.0,2025-08-05,500.0,2025,8,August,Tuesday,3
1564,2025-08-05,Headset,Acessórios,3,250.0,Norte,Bruno,750.0,2025-08-05,750.0,2025,8,August,Tuesday,3
1537,2025-08-05,Tablet,Eletrônicos,3,1200.0,Leste,Bruno,3600.0,2025-08-05,3600.0,2025,8,August,Tuesday,3
1475,2025-08-06,Mouse,Acessórios,4,80.0,Oeste,Carlos,320.0,2025-08-06,320.0,2025,8,August,Wednesday,3
1218,2025-08-06,Tablet,Eletrônicos,4,1200.0,Norte,Bruno,4800.0,2025-08-06,4800.0,2025,8,August,Wednesday,3
1130,2025-08-06,Headset,Acessórios,4,250.0,Centro-Oeste,Eduardo,1000.0,2025-08-06,1000.0,2025,8,August,Wednesday,3
1070,2025-08-06,Teclado,Acessórios,4,150.0,Norte,Bruno,600.0,2025-08-06,600.0,2025,8,August,Wednesday,3
1857,2025-08-06,Monitor,Informática,4,800.0,Sul,Bruno,3200.0,2025-08-06,3200.0,2025,8,August,Wednesday,3
1643,2025-08-08,Smartphone,Eletrônicos,1,1500.0,Norte,Daniela,1500.0,2025-08-08,1500.0,2025,8,August,Friday,3
1698,2025-08-08,Mouse,Acessórios,2,80.0,Norte,Carlos,160.0,2025-08-08,160.0,2025,8,August,Friday,3
1332,2025-08-08,Headset,Acessórios,4,250.0,Norte,Daniela,1000.0,2025-08-08,1000.0,2025,8,August,Friday,3
1209,2025-08-08,Smartphone,Eletrônicos,2,1500.0,Centro-Oeste,Eduardo,3000.0,2025-08-08,3000.0,2025,8,August,Friday,3
1967,2025-08-08,Laptop,Informática,1,3500.0,Norte,Carlos,3500.0,2025-08-08,3500.0,2025,8,August,Friday,3
1706,2025-08-08,Laptop,Informática,4,3500.0,Oeste,Carlos,14000.0,2025-08-08,14000.0,2025,8,August,Friday,3
1469,2025-08-08,Tablet,Eletrônicos,1,1200.0,Oeste,Bruno,1200.0,2025-08-08,1200.0,2025,8,August,Friday,3
1596,2025-08-09,Laptop,Informática,2,3500.0,Centro-Oeste,Bruno,7000.0,2025-08-09,7000.0,2025,8,August,Saturday,3
1776,2025-08-10,Mouse,Acessórios,1,80.0,Norte,Bruno,80.0,2025-08-10,80.0,2025,8,August,Sunday,3
1481,2025-08-10,Teclado,Acessórios,3,150.0,Norte,Bruno,450.0,2025-08-10,450.0,2025,8,August,Sunday,3
1145,2025-08-10,Laptop,Informática,3,3500.0,Norte,Carlos,10500.0,2025-08-10,10500.0,2025,8,August,Sunday,3
1575,2025-08-11,Laptop,Informática,3,3500.0,Leste,Ana,10500.0,2025-08-11,10500.0,2025,8,August,Monday,3
1355,2025-08-11,Tablet,Eletrônicos,3,1200.0,Centro-Oeste,Ana,3600.0,2025-08-11,3600.0,2025,8,August,Monday,3
1964,2025-08-11,Monitor,Informática,3,800.0,Sul,Carlos,2400.0,2025-08-11,2400.0,2025,8,August,Monday,3
